participant_id,age,sex,site
sub-NDARINV1E35BEZ6,9.083333333,0,site17
sub-NDARINV1E4F8UMB,9.0,0,site21
sub-NDARINV1ECBLYGG,9.333333333,1,site20
sub-NDARINV1EECRFPM,10.25,0,site02
sub-NDARINV1EGW0J5N,9.083333333,1,site21
sub-NDARINV1ELP5894,9.75,0,site13
sub-NDARINV1ENGFTE3,10.41666667,1,site20
sub-NDARINV1ER3Z8ZF,10.16666667,1,site15
sub-NDARINV1ERNH60J,9.0,1,site16
sub-NDARINV1ERVN8M1,9.25,0,site17
sub-NDARINV1ET4JE3B,9.416666667,0,site01
sub-NDARINV1ETFBG4P,9.916666667,1,site10
sub-NDARINV1ETGGL9R,9.416666667,1,site10
sub-NDARINV1EZ26N40,10.5,0,site04
sub-NDARINV1F5BKK61,9.666666667,0,site16
sub-NDARINV1F5JEP46,10.41666667,1,site21
sub-NDARINV1F6MVGKL,9.333333333,0,site09
sub-NDARINV1F6UNTXD,10.0,0,site20
sub-NDARINV1F953XCP,10.75,0,site08
sub-NDARINV1FGBFDT9,9.166666667,1,site07
sub-NDARINV1FGX3DL8,10.83333333,1,site13
sub-NDARINV1FRN7VDM,10.0,1,site20
sub-NDARINV1FT79EHP,10.75,1,site03
sub-NDARINV1FW43D9V,10.0,0,site04
sub-NDARINV1G5DCM35,9.166666667,0,site08
sub-NDARINV1G6W1PLY,9.916666667,1,site18
sub-NDARINV1GDLVYHH,9.333333333,0,site20
sub-NDARINV1GDR72XA,9.5,0,site17
sub-NDARINV1GK73EHE,9.0,1,site19
sub-NDARINV1GKF0X1J,9.833333333,1,site15
sub-NDARINV1GKYPGE4,9.0,1,site10
sub-NDARINV1GL1F6FK,9.0,0,site12
sub-NDARINV1GT8N2YT,9.416666667,0,site17
sub-NDARINV1GTKW6ZG,10.41666667,0,site19
sub-NDARINV1GVYL05C,9.25,0,site12
sub-NDARINV1GXY5VKK,9.916666667,1,site01
sub-NDARINV1GYJNY83,9.75,1,site15
sub-NDARINV1H63RRB3,10.33333333,0,site21
sub-NDARINV1H7JEJW1,9.333333333,0,site21
sub-NDARINV1H96TWEB,9.333333333,1,site02
sub-NDARINV1HKCTUW1,10.41666667,1,site03
sub-NDARINV1J2LV4NY,10.08333333,0,site20
sub-NDARINV1JAFHY62,10.66666667,0,site18
sub-NDARINV1JB5GWEU,9.666666667,0,site13
sub-NDARINV1JC1WW5Y,10.58333333,1,site16
sub-NDARINV1JERB432,10.16666667,0,site04
sub-NDARINV1JGK90HZ,9.666666667,0,site15
sub-NDARINV1JLAATTP,9.416666667,0,site19
sub-NDARINV1JW5HLBW,9.666666667,1,site13
sub-NDARINV1JWGJFFK,10.41666667,0,site04
sub-NDARINV1JXDFV9Z,9.833333333,1,site03
sub-NDARINV1JZ17724,10.91666667,0,site06
sub-NDARINV1K1285TU,10.66666667,1,site17
sub-NDARINV1K2D2FB3,9.0,1,site16
sub-NDARINV1K3LDK3L,9.583333333,1,site02
sub-NDARINV1KAEAHY9,9.333333333,1,site19
sub-NDARINV1KBEC5AT,10.33333333,0,site17
sub-NDARINV1KHXW139,9.833333333,1,site07
sub-NDARINV1KP8VFVR,10.25,0,site16
sub-NDARINV1KWBW4RD,9.0,0,site15
sub-NDARINV1KX54GYB,10.91666667,0,site20
sub-NDARINV1KXK7MDF,10.58333333,1,site14
sub-NDARINV1KZKJNFD,9.583333333,0,site13
sub-NDARINV1KZTEZF5,10.83333333,1,site06
sub-NDARINV1L5VJRZG,9.5,1,site04
sub-NDARINV1LC1VRP3,9.583333333,1,site13
sub-NDARINV1LC5DBRK,9.416666667,1,site12
sub-NDARINV1LD87ZGJ,10.0,0,site16
sub-NDARINV1LLU2LBA,9.0,0,site21
sub-NDARINV1LMCP4YF,10.5,1,site09
sub-NDARINV1LMYDNRY,9.75,1,site04
sub-NDARINV1LRNM6EU,9.833333333,1,site17
sub-NDARINV1LT8UZYC,9.416666667,0,site10
sub-NDARINV1LU6D5VB,9.5,0,site08
sub-NDARINV1LW4GJ4L,10.0,1,site13
sub-NDARINV1LX1A3TR,10.08333333,1,site07
sub-NDARINV1M0VVR9Y,10.75,1,site20
sub-NDARINV1M9Y0F92,10.5,0,site20
sub-NDARINV1MF1L9LR,10.41666667,1,site21
sub-NDARINV1MFM0HL1,9.583333333,0,site02
sub-NDARINV1MGXHNDZ,10.0,0,site20
sub-NDARINV1MHAP6AR,9.166666667,0,site18
sub-NDARINV1MKWVMP1,10.83333333,0,site10
sub-NDARINV1ML5RVV4,10.83333333,0,site13
sub-NDARINV1MM7DZYV,10.58333333,0,site06
sub-NDARINV1MYF7VFL,9.25,0,site10
sub-NDARINV1MZ6AG9P,9.666666667,0,site10
sub-NDARINV1N0V1BUP,10.41666667,1,site20
sub-NDARINV1N22H6JR,9.583333333,1,site17
sub-NDARINV1N2R407U,9.5,1,site16
sub-NDARINV1N79E5RD,10.16666667,1,site15
sub-NDARINV1NBATKW5,9.666666667,1,site21
sub-NDARINV1NBW9RH8,9.833333333,0,site02
sub-NDARINV1NJK6BVY,10.91666667,1,site15
sub-NDARINV1NJVJ6VN,10.58333333,1,site12
sub-NDARINV1NV489TJ,9.0,0,site03
sub-NDARINV1NW3HM13,9.666666667,1,site20
sub-NDARINV1NY2HJJM,10.08333333,1,site17
sub-NDARINV1NZMD6UK,10.41666667,1,site11
sub-NDARINV1P29RX5F,9.333333333,1,site10
sub-NDARINV1P2BB9HY,10.66666667,1,site10
sub-NDARINV1P4JN8JH,9.0,1,site04
sub-NDARINV1P6NVAXL,10.33333333,1,site02
sub-NDARINV1P7L5P3B,9.666666667,0,site16
sub-NDARINV1P86DC69,10.58333333,1,site12
sub-NDARINV1PATDM0H,10.66666667,1,site11
sub-NDARINV1PB7CJTH,9.083333333,1,site17
sub-NDARINV1PCGZ8YF,10.91666667,0,site04
sub-NDARINV1PE0ZVR4,9.416666667,1,site16
sub-NDARINV1PE2WZWB,9.416666667,0,site07
sub-NDARINV1PHTC329,10.16666667,1,site12
sub-NDARINV1PMXF3DY,9.666666667,0,site20
sub-NDARINV1PN1MPWF,10.91666667,1,site14
sub-NDARINV1PR06YCM,9.916666667,1,site19
sub-NDARINV1PX9GGJP,9.0,0,site10
sub-NDARINV1PXG26KK,10.33333333,1,site14
sub-NDARINV1PYEEE1R,9.583333333,1,site13
sub-NDARINV1R1AVH6W,10.0,1,site10
sub-NDARINV1R36G2UH,9.583333333,0,site13
sub-NDARINV1R4G3839,9.75,1,site06
sub-NDARINV1R4KE1UN,9.75,0,site05
sub-NDARINV1R4UUF8E,10.5,1,site16
sub-NDARINV1R5PJCK4,10.41666667,1,site22
sub-NDARINV1R7RYN1P,9.166666667,1,site15
sub-NDARINV1R97KJ7J,10.25,1,site03
sub-NDARINV1RC54TNX,9.083333333,0,site06
sub-NDARINV1RE32C3R,10.33333333,0,site13
sub-NDARINV1T4GDEXG,10.41666667,0,site22
sub-NDARINV1T61M03G,9.25,1,site08
sub-NDARINV1T83ZJ8N,9.916666667,0,site13
sub-NDARINV1TFVYFMB,9.75,1,site19
sub-NDARINV1TM2HNZW,10.83333333,0,site21
sub-NDARINV1TP6LCDF,9.0,1,site01
sub-NDARINV1TRH3MMU,9.333333333,1,site04
sub-NDARINV1TTVDAJ9,9.333333333,1,site19
sub-NDARINV1TWMU0JK,9.083333333,1,site16
sub-NDARINV1U2B4E90,10.33333333,0,site07
sub-NDARINV1U3RR4GV,10.83333333,1,site02
sub-NDARINV1U4C4M56,10.08333333,1,site21
sub-NDARINV1U54HX62,10.91666667,0,site09
sub-NDARINV1U58UMN8,9.333333333,1,site09
sub-NDARINV1UHL5BY3,10.33333333,1,site12
sub-NDARINV1UNYCP25,10.91666667,0,site16
sub-NDARINV1UWWV5JP,9.916666667,0,site16
sub-NDARINV1V08GVK8,10.91666667,1,site02
sub-NDARINV1V752R9N,10.41666667,0,site10
sub-NDARINV1V7XPJKR,9.583333333,0,site02
sub-NDARINV1V8J43DP,10.91666667,0,site12
sub-NDARINV1V9TCMZW,9.416666667,1,site16
sub-NDARINV1VCF7KC6,10.66666667,1,site02
sub-NDARINV1VCFJ6CR,9.416666667,1,site10
sub-NDARINV1VCGLA8W,10.25,0,site20
sub-NDARINV1VKHC02B,9.0,1,site13
sub-NDARINV1VM14D0X,10.33333333,1,site19
sub-NDARINV1VMB1ZYW,10.83333333,1,site02
sub-NDARINV1VMJZV9V,10.91666667,1,site13
sub-NDARINV1VNU5KTM,9.083333333,1,site15
sub-NDARINV1VVMK6CP,9.666666667,0,site07
sub-NDARINV1VXVRPHJ,9.0,1,site11
sub-NDARINV1VZJUUZ9,9.083333333,1,site04
sub-NDARINV1W1JMX1G,10.0,1,site19
sub-NDARINV1W2D4CFP,10.5,0,site18
sub-NDARINV1W5TLB74,9.416666667,1,site08
sub-NDARINV1WED9TPM,9.0,1,site04
sub-NDARINV1WG8AL3V,9.25,0,site11
sub-NDARINV1WJX687U,10.25,1,site18
sub-NDARINV1WL8U6A7,9.0,0,site04
sub-NDARINV1WUAF4RW,9.583333333,1,site09
sub-NDARINV1WVHVGH7,9.666666667,0,site11
sub-NDARINV1X4F1YB5,9.833333333,1,site11
sub-NDARINV1X8K8NC3,9.583333333,0,site12
sub-NDARINV1XAZP6R9,9.5,0,site03
sub-NDARINV1XDPJKBE,10.08333333,0,site10
sub-NDARINV1XGKZHVG,9.0,1,site17
sub-NDARINV1XGMP7UU,10.16666667,0,site02
sub-NDARINV1XH2YX3W,10.83333333,1,site10
sub-NDARINV1XKLCFDR,9.0,0,site01
sub-NDARINV1XLM62BZ,9.083333333,0,site13
sub-NDARINV1XVCTD2Z,10.91666667,1,site04
sub-NDARINV1XXP2KX0,9.083333333,1,site03
sub-NDARINV1Y1Z29D0,9.833333333,0,site15
sub-NDARINV1Y2L6GWB,10.41666667,1,site14
sub-NDARINV1Y3BE09E,9.666666667,1,site16
sub-NDARINV1Y40DZT8,9.666666667,0,site20
sub-NDARINV1Y7RVHYC,10.0,1,site11
sub-NDARINV1Y89NGUJ,9.583333333,1,site10
sub-NDARINV1YE699WK,9.833333333,0,site21
sub-NDARINV1YFEDW44,10.83333333,0,site16
sub-NDARINV1YGWGEYE,10.75,1,site10
sub-NDARINV1YH0352V,10.5,1,site09
sub-NDARINV1YMR3GY5,9.5,1,site06
sub-NDARINV1YWMB9TV,9.0,0,site04
sub-NDARINV1Z1PW22B,9.833333333,1,site12
sub-NDARINV1Z2F3AA0,10.5,0,site14
sub-NDARINV1Z7RDZ4Y,9.75,1,site20
sub-NDARINV1ZD6AF6H,10.58333333,0,site04
sub-NDARINV1ZK1A3NG,10.91666667,0,site20
sub-NDARINV1ZK55NV1,9.083333333,0,site11
sub-NDARINV1ZKDLXEY,9.166666667,0,site12
sub-NDARINV1ZMK9GCG,9.166666667,0,site05
sub-NDARINV1ZMY808V,9.416666667,1,site20
sub-NDARINV1ZTGYXCP,10.41666667,0,site19
sub-NDARINV1ZY3ZR47,10.91666667,0,site14
sub-NDARINV1ZZAPY9K,9.75,0,site10
sub-NDARINV20453XZE,9.833333333,1,site20
sub-NDARINV2051NM7L,10.16666667,1,site02
sub-NDARINV20CNYBBC,10.0,0,site20
sub-NDARINV20CX5AWW,10.0,1,site14
sub-NDARINV20CZ5PTX,10.83333333,1,site17
sub-NDARINV20E0WX7L,10.0,1,site06
sub-NDARINV20GGC8X5,10.25,1,site20
sub-NDARINV20KZBB9N,9.833333333,1,site20
sub-NDARINV20MDTUZ8,9.333333333,1,site12
sub-NDARINV20MXZPW5,10.41666667,0,site16
sub-NDARINV20NDWAH8,9.583333333,1,site04
sub-NDARINV215XKL9U,10.5,0,site10
sub-NDARINV216TKGZ8,9.75,1,site10
sub-NDARINV21BW63DB,10.33333333,1,site04
sub-NDARINV21C5BFGC,9.416666667,1,site02
sub-NDARINV21CN9606,9.083333333,1,site11
sub-NDARINV21EBHGF9,9.416666667,0,site07
sub-NDARINV21GBW2CT,9.0,0,site02
sub-NDARINV21KEUZ1N,9.083333333,1,site16
sub-NDARINV21VF36AV,10.25,0,site19
sub-NDARINV21VH8BF0,10.41666667,1,site16
sub-NDARINV21Y67TEX,9.0,1,site02
sub-NDARINV21YRAN0R,9.083333333,1,site16
sub-NDARINV21YVF1WJ,10.75,0,site16
sub-NDARINV21ZAXTA3,10.58333333,0,site09
sub-NDARINV227DRH6R,9.75,1,site06
sub-NDARINV229XUWRH,10.25,1,site04
sub-NDARINV22BFDVEJ,10.83333333,0,site11
sub-NDARINV22C4YKXN,9.25,0,site09
sub-NDARINV22E7G6BN,9.666666667,0,site01
sub-NDARINV22F4J621,10.91666667,0,site05
sub-NDARINV22GE0DMV,9.333333333,0,site07
sub-NDARINV22GRHDPN,9.75,1,site03
sub-NDARINV22LW15TV,10.16666667,0,site21
sub-NDARINV22VV8H44,10.0,0,site10
sub-NDARINV230CTHZE,9.0,0,site15
sub-NDARINV233UX0N5,9.083333333,0,site01
sub-NDARINV2358EMKW,10.83333333,1,site07
sub-NDARINV2376Z5FY,10.25,1,site11
sub-NDARINV237NFLEB,9.0,0,site01
sub-NDARINV23E4LDJX,9.583333333,1,site13
sub-NDARINV23PJ8ECJ,9.416666667,1,site04
sub-NDARINV23XF318V,9.166666667,0,site02
sub-NDARINV23XHKMH5,9.833333333,0,site20
sub-NDARINV23XZD51D,10.83333333,1,site20
sub-NDARINV2434XTZV,9.75,1,site16
sub-NDARINV243VF1J7,10.75,0,site02
sub-NDARINV24534L6F,9.0,0,site17
sub-NDARINV2484CB0H,10.16666667,0,site04
sub-NDARINV248BF2KE,9.166666667,1,site14
sub-NDARINV249JM0NY,9.833333333,1,site11
sub-NDARINV249R6TFP,9.416666667,1,site16
sub-NDARINV24BT0Y26,9.416666667,1,site14
sub-NDARINV24D005FC,10.08333333,0,site15
sub-NDARINV24K5YJBG,9.0,1,site08
sub-NDARINV24KDRDL2,9.583333333,1,site10
sub-NDARINV24LWV4C5,10.41666667,0,site20
sub-NDARINV24MJ2521,10.66666667,1,site09
sub-NDARINV24V8FLZ3,10.41666667,1,site16
sub-NDARINV24V96Z76,10.33333333,0,site14
sub-NDARINV24W171KY,10.25,1,site10
sub-NDARINV24YLW97V,10.91666667,0,site12
sub-NDARINV24Z1RUE9,9.333333333,1,site03
sub-NDARINV2547FH92,9.166666667,1,site06
sub-NDARINV2563J20P,10.91666667,1,site16
sub-NDARINV25ANBT4A,9.166666667,0,site14
sub-NDARINV25D23GPR,9.833333333,1,site19
sub-NDARINV25KHTJXZ,9.25,1,site07
sub-NDARINV25L6LKK7,9.833333333,1,site01
sub-NDARINV25PJA9DK,9.0,1,site04
sub-NDARINV25RHG3PJ,9.083333333,1,site15
sub-NDARINV25TV4HPX,9.166666667,1,site05
sub-NDARINV25UXU689,9.0,1,site11
sub-NDARINV25Z294MY,9.416666667,1,site16
sub-NDARINV263A3T6P,9.916666667,1,site09
sub-NDARINV263W8YMY,9.833333333,0,site02
sub-NDARINV26AW8K7K,9.083333333,0,site06
sub-NDARINV26D93Y6X,10.41666667,1,site10
sub-NDARINV26DWKT11,9.833333333,0,site12
sub-NDARINV26E5WLZL,9.416666667,1,site15
sub-NDARINV26GHP5PZ,9.666666667,1,site02
sub-NDARINV26K18JMC,10.91666667,0,site02
sub-NDARINV26L6B73E,10.75,1,site14
sub-NDARINV26MRFWHN,10.91666667,1,site03
sub-NDARINV26TYCJFN,9.916666667,0,site01
sub-NDARINV26UB5CFA,9.25,1,site13
sub-NDARINV26V2CZ6Z,9.166666667,0,site17
sub-NDARINV26WFVNRJ,9.5,1,site18
sub-NDARINV26YB6ZJ9,10.0,1,site08
sub-NDARINV273EJWMX,10.0,0,site03
sub-NDARINV279N3WC9,9.75,0,site09
sub-NDARINV27BUCF9E,9.916666667,0,site04
sub-NDARINV27BWKVV0,9.583333333,1,site04
sub-NDARINV27BYY712,10.83333333,0,site19
sub-NDARINV27CF9R4C,9.083333333,0,site09
sub-NDARINV27EPWLDM,10.5,0,site20
sub-NDARINV27GFX2N7,10.41666667,0,site09
sub-NDARINV27H5R87Z,9.25,0,site01
sub-NDARINV27NJ4UJ7,10.5,0,site13
sub-NDARINV27NU4CMC,10.5,1,site03
sub-NDARINV27P8BVEW,9.75,0,site21
sub-NDARINV27VVK0E6,9.0,1,site05
sub-NDARINV28B537H0,9.0,1,site06
sub-NDARINV28B5B7EF,9.666666667,0,site08
sub-NDARINV28CB48M3,9.333333333,0,site12
sub-NDARINV28D3LRLF,10.91666667,0,site14
sub-NDARINV28DR91DW,10.33333333,1,site12
sub-NDARINV28NRLWRX,9.0,1,site16
sub-NDARINV28VRHGXD,9.0,0,site11
sub-NDARINV28X60X09,9.583333333,0,site10
sub-NDARINV28X6J47M,10.08333333,0,site20
sub-NDARINV28YL6NAY,9.666666667,0,site20
sub-NDARINV29299DLJ,10.0,0,site15
sub-NDARINV29MZKR3H,10.41666667,1,site18
sub-NDARINV29P0F670,9.833333333,1,site05
sub-NDARINV29RMU5LN,10.0,1,site14
sub-NDARINV29TAPT8B,10.66666667,1,site04
sub-NDARINV29XU24ER,10.25,1,site14
sub-NDARINV29Y8ZRVC,9.75,1,site19
sub-NDARINV29YF00DM,9.166666667,1,site13
sub-NDARINV2A5C0KWW,9.75,1,site16
sub-NDARINV2ACJBYFC,10.91666667,1,site15
sub-NDARINV2AD1P5NV,9.5,1,site02
sub-NDARINV2AKULJ38,9.666666667,0,site12
sub-NDARINV2AKVW3V7,10.83333333,0,site14
sub-NDARINV2AL204UB,10.25,1,site06
sub-NDARINV2AT88DBZ,10.75,0,site21
sub-NDARINV2AVRCTAA,9.0,0,site16
sub-NDARINV2B2ZBYTJ,9.166666667,0,site03
sub-NDARINV2B7X981Z,9.083333333,1,site03
sub-NDARINV2B9KMD5C,9.0,0,site07
sub-NDARINV2BBMM5MF,9.083333333,1,site11
sub-NDARINV2BJ826W8,9.083333333,1,site01
sub-NDARINV2BKVEFL8,9.666666667,1,site10
sub-NDARINV2BPVXTH3,10.33333333,0,site06
sub-NDARINV2BUTEB8U,10.16666667,0,site11
sub-NDARINV2BW6G83G,10.91666667,0,site08
sub-NDARINV2BYAAYTG,10.5,1,site05
sub-NDARINV2C2HN3CL,9.0,0,site06
sub-NDARINV2C7F1286,9.083333333,1,site13
sub-NDARINV2CB23NEG,9.25,0,site09
sub-NDARINV2CEAK559,10.58333333,1,site18
sub-NDARINV2CK4MB02,10.75,1,site10
sub-NDARINV2CL5C6NJ,9.916666667,1,site13
sub-NDARINV2CTVWFH6,9.25,1,site03
sub-NDARINV2CVG2YBY,10.91666667,0,site06
sub-NDARINV2CVVEP68,9.416666667,0,site13
sub-NDARINV2CVWTNF7,10.25,1,site12
sub-NDARINV2CW9FCHV,9.833333333,1,site16
sub-NDARINV2D07F24X,10.41666667,1,site16
sub-NDARINV2D6AVBFY,10.91666667,1,site13
sub-NDARINV2DBPLRUD,9.166666667,0,site07
sub-NDARINV2DHY1CHU,10.33333333,0,site03
sub-NDARINV2DLW1KXL,9.833333333,0,site19
sub-NDARINV2DTHE81G,10.58333333,0,site20
sub-NDARINV2DYU5KZK,9.666666667,1,site12
sub-NDARINV2DZUL8LC,10.5,1,site02
sub-NDARINV2E00U6NB,10.5,0,site19
sub-NDARINV2E5NFGXW,10.5,1,site21
sub-NDARINV2E77XGT6,10.41666667,0,site03
sub-NDARINV2E8R4820,10.16666667,0,site15
sub-NDARINV2EENVRH9,10.91666667,0,site11
sub-NDARINV2EJZCHYV,9.0,1,site21
sub-NDARINV2ELMBVNA,9.0,1,site16
sub-NDARINV2EN91V04,9.833333333,1,site17
sub-NDARINV2ERWUABP,9.166666667,1,site01
sub-NDARINV2EW24V3A,10.91666667,1,site09
sub-NDARINV2F51HZAP,9.083333333,1,site18
sub-NDARINV2F729N9A,9.75,0,site13
sub-NDARINV2F870CXM,9.583333333,1,site20
sub-NDARINV2FL9EYH8,9.666666667,0,site07
sub-NDARINV2FMXCB35,10.41666667,1,site03
sub-NDARINV2FRF2URF,9.333333333,0,site21
sub-NDARINV2FTTVR8J,9.666666667,0,site16
sub-NDARINV2FV7FT02,10.33333333,1,site11
sub-NDARINV2FV9YY14,10.91666667,1,site09
sub-NDARINV2FXB1E4J,9.0,1,site06
sub-NDARINV2G3T7XUL,10.16666667,0,site04
sub-NDARINV2G6169KB,9.333333333,0,site19
sub-NDARINV2GAAH0E9,9.166666667,1,site19
sub-NDARINV2GD9NCMC,10.25,1,site11
sub-NDARINV2GDYKWG2,10.0,0,site06
sub-NDARINV2GN2TPG7,9.25,1,site06
sub-NDARINV2GPZ2973,9.333333333,0,site03
sub-NDARINV2GR8F963,9.166666667,1,site12
sub-NDARINV2GRXYP02,9.75,0,site03
sub-NDARINV2H0FM634,10.75,0,site04
sub-NDARINV2H0H09CW,10.5,1,site03
sub-NDARINV2H2KZ67D,9.0,1,site15
sub-NDARINV2H2UTYYP,10.08333333,1,site07
sub-NDARINV2H5KK1DY,10.16666667,1,site05
sub-NDARINV2H704HJD,10.0,1,site19
sub-NDARINV2HCFH1VL,10.58333333,0,site06
sub-NDARINV2HLV10CC,10.08333333,0,site18
sub-NDARINV2HLV1V0P,10.0,1,site06
sub-NDARINV2HLZM8RB,9.083333333,1,site10
sub-NDARINV2HYAENE6,9.416666667,1,site01
sub-NDARINV2J19HL2V,9.416666667,0,site19
sub-NDARINV2J3D85NJ,9.166666667,1,site16
sub-NDARINV2J50AKJP,9.833333333,1,site10
sub-NDARINV2J8WHJ3R,9.0,1,site21
sub-NDARINV2JB8MUAJ,10.16666667,0,site07
sub-NDARINV2JC795CJ,10.41666667,0,site16
sub-NDARINV2JPG2BTW,10.91666667,0,site05
sub-NDARINV2JRRX50R,9.0,1,site11
sub-NDARINV2K0TR221,9.916666667,0,site02
sub-NDARINV2K16Y0LC,10.5,0,site14
sub-NDARINV2K2KV0JW,10.83333333,1,site21
sub-NDARINV2K3JH38W,9.166666667,1,site08
sub-NDARINV2K6WB3XJ,10.66666667,0,site18
sub-NDARINV2KA8EUUR,10.16666667,0,site13
sub-NDARINV2KBLDWXW,9.916666667,1,site10
sub-NDARINV2KJNX54B,10.75,0,site20
sub-NDARINV2KZR1A9A,9.166666667,0,site16
sub-NDARINV2L17MHHT,9.0,0,site17
sub-NDARINV2L2B6VXP,10.41666667,1,site15
sub-NDARINV2L3VG13G,10.33333333,0,site09
sub-NDARINV2L40420R,9.25,0,site01
sub-NDARINV2L4FEKF7,10.66666667,0,site17
sub-NDARINV2LA00BUD,10.0,1,site20
sub-NDARINV2LFJV5KT,9.083333333,1,site05
sub-NDARINV2LHR28JU,9.666666667,0,site02
sub-NDARINV2LL2Y78J,10.91666667,0,site19
sub-NDARINV2LTBNJKC,10.0,0,site14
sub-NDARINV2LTU8ZA2,9.416666667,1,site10
sub-NDARINV2LUG79YV,10.08333333,0,site20
sub-NDARINV2M968UP1,9.75,1,site20
sub-NDARINV2MEH8NFX,9.916666667,1,site18
sub-NDARINV2MH3HPHP,10.33333333,0,site09
sub-NDARINV2MKXWKGF,10.16666667,0,site06
sub-NDARINV2MMJJTBJ,9.0,0,site03
sub-NDARINV2MMLMDG6,9.75,1,site13
sub-NDARINV2MMMWY0R,10.25,0,site03
sub-NDARINV2MT0XW8T,9.0,1,site17
sub-NDARINV2N0CBXE8,9.833333333,0,site03
sub-NDARINV2N1EAVTY,9.0,0,site04
sub-NDARINV2NDR0B6U,10.83333333,0,site07
sub-NDARINV2NGBYVBP,10.58333333,0,site20
sub-NDARINV2NGWLMU5,9.916666667,1,site16
sub-NDARINV2NLERKN7,9.083333333,1,site04
sub-NDARINV2NMMXZ45,10.41666667,1,site07
sub-NDARINV2NT59PWC,9.166666667,1,site09
sub-NDARINV2NV4C2CL,9.75,1,site10
sub-NDARINV2NVAXBZL,10.5,0,site20
sub-NDARINV2NVERUP6,10.5,0,site13
sub-NDARINV2NYH1JCE,9.0,0,site10
sub-NDARINV2NZV8ELL,10.83333333,1,site21
sub-NDARINV2P2LLTJC,9.666666667,0,site13
sub-NDARINV2P3B9TGH,9.583333333,0,site15
sub-NDARINV2P48F0JJ,9.75,1,site21
sub-NDARINV2P5N7AMV,10.33333333,0,site17
sub-NDARINV2P5R504F,9.916666667,1,site16
sub-NDARINV2PFVV0YJ,9.166666667,0,site06
sub-NDARINV2PHYK8FE,10.25,0,site12
sub-NDARINV2R0HFJ5Y,9.916666667,0,site16
sub-NDARINV2R3KAR4E,10.33333333,0,site02
sub-NDARINV2R403NWA,9.0,1,site16
sub-NDARINV2RB7270C,9.0,1,site11
sub-NDARINV2RCE88HL,9.833333333,1,site03
sub-NDARINV2RD4CZ7T,9.916666667,0,site20
sub-NDARINV2REKB0Y5,9.583333333,0,site17
sub-NDARINV2RJ8ZRGL,10.33333333,0,site06
sub-NDARINV2RLDDFYE,10.0,0,site01
sub-NDARINV2RVWB0HM,9.75,1,site17
sub-NDARINV2RYEWWRN,9.0,1,site10
sub-NDARINV2T1G705T,9.75,1,site07
sub-NDARINV2T5K2NDJ,10.5,1,site10
sub-NDARINV2T6WFDFJ,9.416666667,0,site15
sub-NDARINV2T7FRKV1,10.41666667,1,site12
sub-NDARINV2TBMGWU5,9.0,1,site05
sub-NDARINV2TGLF2NG,10.75,0,site03
sub-NDARINV2TMKUVW7,9.333333333,1,site15
sub-NDARINV2TRERCDA,9.083333333,1,site06
sub-NDARINV2TTD2LB2,10.83333333,0,site03
sub-NDARINV2U3DNEET,10.83333333,1,site07
sub-NDARINV2U59DP6L,9.166666667,0,site04
sub-NDARINV2U88LX3T,10.41666667,0,site11
sub-NDARINV2UHTAC1R,9.916666667,1,site10
sub-NDARINV2UKALPPX,9.833333333,0,site08
sub-NDARINV2UL6H828,10.41666667,1,site01
sub-NDARINV2UR3G0TV,10.91666667,1,site14
sub-NDARINV2UWL3APY,10.08333333,1,site18
sub-NDARINV2V1TRPDR,9.583333333,1,site14
sub-NDARINV2V43CKWH,10.16666667,0,site16
sub-NDARINV2V8997BF,9.666666667,1,site13
sub-NDARINV2V90MWXP,9.0,1,site12
sub-NDARINV2VALHM81,9.333333333,1,site11
sub-NDARINV2VD87TK5,9.416666667,1,site15
sub-NDARINV2VGE4HK8,10.66666667,1,site03
sub-NDARINV2VGT219A,9.333333333,1,site12
sub-NDARINV2VHU0WU5,10.16666667,0,site13
sub-NDARINV2VJF8M3C,10.08333333,0,site13
sub-NDARINV2VPV9219,9.833333333,0,site13
sub-NDARINV2VY7YYNW,9.5,1,site06
sub-NDARINV2W07991D,10.91666667,1,site16
sub-NDARINV2W4EY7DK,9.166666667,0,site13
sub-NDARINV2W4HNGV7,9.416666667,1,site11
sub-NDARINV2W7FBDN4,10.33333333,0,site05
sub-NDARINV2W8WT4Y2,10.33333333,0,site15
sub-NDARINV2WBR17KG,9.833333333,0,site17
sub-NDARINV2WFM6NMD,9.25,1,site17
sub-NDARINV2WTW50R0,10.25,0,site17
sub-NDARINV2WYPW02N,9.833333333,1,site14
sub-NDARINV2X02MDU2,10.83333333,1,site06
sub-NDARINV2X040T48,9.0,0,site04
sub-NDARINV2X7YEHPB,9.416666667,1,site08
sub-NDARINV2X8P07FC,10.16666667,0,site13
sub-NDARINV2X9JB86Z,10.5,0,site16
sub-NDARINV2XAHZZ2A,10.41666667,1,site21
sub-NDARINV2XDH23JX,10.75,0,site14
sub-NDARINV2XGC3LN5,10.08333333,0,site01
sub-NDARINV2XU3RAMJ,10.66666667,1,site22
sub-NDARINV2XWVWFF3,9.583333333,1,site05
sub-NDARINV2Y5DW30Z,10.08333333,1,site11
sub-NDARINV2YBXVCKR,9.583333333,1,site10
sub-NDARINV2YG2VRCX,9.666666667,1,site20
sub-NDARINV2YH5GYE4,9.166666667,0,site11
sub-NDARINV2YJD21VH,9.583333333,0,site16
